Order ID,Customer Name,Category,Sub Category,City,Sales,Profit
OD1440,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,1444,72.2
OD1441,Anu,Oil & Masala,Masalas,Theni,2316,393.72
OD1442,Yusuf,Beverages,Health Drinks,Nagercoil,1301,390.3
OD1443,Jonas,Fruits & Veggies,Fresh Vegetables,Kanyakumari,959,345.24
OD1444,Mathew,Beverages,Health Drinks,Dindigul,2005,681.7
OD1445,Krithika,Oil & Masala,Spices,Vellore,1244,62.2
OD1446,Yadav,Food Grains,Organic Staples,Karur,790,173.8
OD1447,Haseena,Food Grains,Dals & Pulses,Namakkal,1472,88.32
OD1448,Hafiz,Bakery,Breads & Buns,Namakkal,2424,242.4
OD1449,Anu,Oil & Masala,Spices,Chennai,2451,245.1
OD1450,Sudha,Food Grains,Organic Staples,Chennai,1193,477.2
OD1451,Aditi,Oil & Masala,Spices,Salem,1113,311.64
OD1452,Sabeela,Food Grains,Atta & Flour,Coimbatore,1698,679.2
OD1453,Sharon,Fruits & Veggies,Organic Vegetables,Pudukottai,1392,612.48
OD1454,Sharon,Food Grains,Dals & Pulses,Ooty,937,215.51
OD1455,Anu,Fruits & Veggies,Organic Vegetables,Coimbatore,774,224.46
OD1456,Ram,Snacks,Chocolates,Madurai,1872,299.52
OD1457,Ram,Beverages,Soft Drinks,Perambalur,1592,350.24
OD1458,Sharon,Beverages,Soft Drinks,Ramanadhapuram,1464,424.56
OD1459,Amrish,Snacks,Noodles,Virudhunagar,2000,460
OD1460,Hussain,Food Grains,Atta & Flour,Karur,938,234.5
OD1461,Harish,Oil & Masala,Edible Oil & Ghee,Vellore,2305,668.45
OD1462,Roshan,Beverages,Soft Drinks,Chennai,1220,353.8
OD1463,Amrish,Bakery,Cakes,Karur,2319,602.94
OD1464,Ridhesh,Food Grains,Organic Staples,Pudukottai,1482,592.8
OD1465,Ganesh,Bakery,Cakes,Dharmapuri,1257,540.51
OD1466,Arvind,Oil & Masala,Spices,Ooty,531,238.95
OD1467,Sudeep,Oil & Masala,Spices,Dindigul,2077,436.17
OD1468,Arvind,Bakery,Breads & Buns,Kanyakumari,603,126.63
OD1469,Sudeep,Bakery,Breads & Buns,Viluppuram,1213,351.77
OD1470,Sundar,Beverages,Health Drinks,Trichy,905,298.65
OD1471,Arutra,"Eggs, Meat & Fish",Chicken,Kanyakumari,1977,474.48
OD1472,Ridhesh,Oil & Masala,Spices,Theni,2175,674.25
OD1473,Haseena,Bakery,Biscuits,Salem,1512,151.2
OD1474,Esther,Beverages,Soft Drinks,Kanyakumari,1732,433
OD1475,Shah,Bakery,Cakes,Karur,2269,431.11
OD1476,Harish,Bakery,Biscuits,Pudukottai,990,237.6
OD1477,Vidya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2279,660.91
OD1478,Shah,Food Grains,Rice,Namakkal,952,76.16
OD1479,Shah,"Eggs, Meat & Fish",Mutton,Trichy,674,208.94
OD1480,Sabeela,Oil & Masala,Spices,Viluppuram,767,337.48
OD1481,Rumaiza,Beverages,Soft Drinks,Tirunelveli,1393,69.65
OD1482,Haseena,Beverages,Health Drinks,Theni,2314,277.68
OD1483,Sharon,Bakery,Cakes,Kanyakumari,1023,368.28
OD1484,Ganesh,Food Grains,Atta & Flour,Dindigul,1726,586.84
OD1485,Haseena,Fruits & Veggies,Organic Vegetables,Vellore,2472,519.12
OD1486,Vinne,Bakery,Breads & Buns,Namakkal,2417,773.44
OD1487,Ram,Oil & Masala,Masalas,Coimbatore,1890,831.6
OD1488,Suresh,"Eggs, Meat & Fish",Fish,Salem,1493,477.76
OD1489,Alan,"Eggs, Meat & Fish",Eggs,Karur,1850,481
OD1490,Veronica,Fruits & Veggies,Fresh Fruits,Coimbatore,1455,640.2
OD1491,Hafiz,Snacks,Chocolates,Salem,1881,225.72
OD1492,Sudeep,Snacks,Noodles,Ooty,1141,136.92
OD1493,Surya,Oil & Masala,Edible Oil & Ghee,Chennai,1512,574.56
OD1494,Ram,Oil & Masala,Spices,Tirunelveli,1619,226.66
OD1495,James,Bakery,Cakes,Dindigul,2252,855.76
OD1496,Arvind,Food Grains,Atta & Flour,Karur,2089,125.34
OD1497,Alan,Beverages,Health Drinks,Coimbatore,1632,163.2
OD1498,Sudeep,"Eggs, Meat & Fish",Chicken,Trichy,1254,501.6
OD1499,Ridhesh,Fruits & Veggies,Organic Vegetables,Karur,1422,355.5
OD1500,Peer,Snacks,Chocolates,Viluppuram,1698,509.4
OD1501,Sundar,Snacks,Noodles,Chennai,1602,512.64
OD1502,Suresh,"Eggs, Meat & Fish",Chicken,Pudukottai,2178,261.36
OD1503,Anu,Beverages,Health Drinks,Vellore,2004,380.76
OD1504,Suresh,Fruits & Veggies,Organic Fruits,Krishnagiri,2118,444.78
OD1505,Veronica,Oil & Masala,Masalas,Madurai,711,291.51
OD1506,Mathew,Oil & Masala,Spices,Nagercoil,2262,520.26
OD1507,Malik,"Eggs, Meat & Fish",Mutton,Coimbatore,1132,203.76
OD1508,Suresh,Fruits & Veggies,Fresh Vegetables,Virudhunagar,1865,279.75
OD1509,Yusuf,Snacks,Cookies,Dindigul,1570,188.4
OD1510,Mathew,Beverages,Soft Drinks,Coimbatore,2314,439.66
OD1511,Aditi,Bakery,Breads & Buns,Ramanadhapuram,1866,205.26
OD1512,Sharon,Bakery,Breads & Buns,Vellore,1871,841.95
OD1513,Akash,Oil & Masala,Edible Oil & Ghee,Dharmapuri,1182,425.52
OD1514,Jackson,Oil & Masala,Spices,Kanyakumari,1820,509.6
OD1515,Sheeba,Beverages,Soft Drinks,Trichy,1220,317.2
OD1516,Veena,Snacks,Noodles,Virudhunagar,888,222
OD1517,Hussain,Snacks,Noodles,Vellore,2031,264.03
OD1518,Ramesh,Oil & Masala,Edible Oil & Ghee,Theni,1577,78.85
OD1519,Alan,Fruits & Veggies,Fresh Vegetables,Viluppuram,1709,170.9
OD1520,Krithika,Bakery,Breads & Buns,Coimbatore,1471,250.07
OD1521,Jackson,Snacks,Cookies,Dindigul,2258,699.98
OD1522,Vinne,Oil & Masala,Spices,Karur,2003,300.45
OD1523,Surya,Bakery,Breads & Buns,Tenkasi,1511,438.19
OD1524,Arutra,Oil & Masala,Edible Oil & Ghee,Pudukottai,2022,384.18
OD1525,Arvind,Food Grains,Rice,Vellore,592,100.64
OD1526,Verma,Snacks,Noodles,Dindigul,1612,435.24
OD1527,Sudeep,Oil & Masala,Spices,Bodi,1810,307.7
OD1528,Amy,Bakery,Breads & Buns,Namakkal,883,114.79
OD1529,Mathew,Beverages,Health Drinks,Tirunelveli,1358,611.1
OD1530,Sudha,Food Grains,Rice,Virudhunagar,1540,123.2
OD1531,Adavan,Beverages,Soft Drinks,Bodi,1525,640.5
OD1532,Sundar,Bakery,Breads & Buns,Pudukottai,1169,233.8
OD1533,Vidya,Beverages,Soft Drinks,Vellore,2182,829.16
OD1534,Ramesh,"Eggs, Meat & Fish",Chicken,Viluppuram,1822,637.7
OD1535,Vinne,Oil & Masala,Masalas,Bodi,1375,275
OD1536,Krithika,Bakery,Breads & Buns,Ramanadhapuram,2039,734.04
OD1537,Peer,Beverages,Soft Drinks,Bodi,1140,478.8
OD1538,Sabeela,Beverages,Soft Drinks,Chennai,832,58.24
OD1539,Ridhesh,Beverages,Health Drinks,Dharmapuri,904,343.52
OD1540,Sabeela,Snacks,Noodles,Tirunelveli,1054,432.14
OD1541,Rumaiza,Bakery,Biscuits,Theni,1280,358.4
OD1542,Verma,Beverages,Health Drinks,Chennai,2188,765.8
OD1543,Yadav,Snacks,Cookies,Dindigul,661,218.13
OD1544,Veena,Bakery,Biscuits,Namakkal,1377,481.95
OD1545,Roshan,Fruits & Veggies,Fresh Vegetables,Vellore,1792,430.08
OD1546,Willams,Bakery,Cakes,Salem,2482,446.76
OD1547,Vince,Bakery,Biscuits,Salem,2478,594.72
OD1548,Sudeep,Beverages,Health Drinks,Cumbum,669,140.49
OD1549,Akash,Food Grains,Atta & Flour,Dindigul,1697,135.76
OD1550,Surya,Oil & Masala,Edible Oil & Ghee,Vellore,876,324.12
OD1551,Krithika,Bakery,Breads & Buns,Madurai,1037,435.54
OD1552,Sheeba,Fruits & Veggies,Organic Vegetables,Madurai,2051,512.75
OD1553,Vinne,Fruits & Veggies,Fresh Fruits,Krishnagiri,581,87.15
OD1554,Ram,Beverages,Soft Drinks,Chennai,1583,601.54
OD1555,Arutra,Fruits & Veggies,Organic Fruits,Bodi,1011,323.52
OD1556,Ram,Fruits & Veggies,Organic Vegetables,Nagercoil,1275,344.25
OD1557,Akash,"Eggs, Meat & Fish",Chicken,Dindigul,527,237.15
OD1558,Anu,Fruits & Veggies,Organic Vegetables,Vellore,2343,820.05
OD1559,Ganesh,Fruits & Veggies,Fresh Fruits,Pudukottai,1893,700.41
OD1560,Ganesh,"Eggs, Meat & Fish",Fish,Ooty,1751,490.28
OD1561,Shree,Food Grains,Rice,Perambalur,636,248.04
OD1562,Jackson,"Eggs, Meat & Fish",Eggs,Dindigul,2484,645.84
OD1563,Jonas,Food Grains,Organic Staples,Krishnagiri,880,167.2
OD1564,Shree,Bakery,Cakes,Theni,1634,408.5
OD1565,Suresh,Beverages,Health Drinks,Karur,1794,717.6
OD1566,Anu,Food Grains,Rice,Namakkal,2355,117.75
OD1567,Sundar,Bakery,Cakes,Salem,1558,186.96
OD1568,Surya,Beverages,Health Drinks,Ooty,713,128.34
OD1569,Harish,Food Grains,Atta & Flour,Pudukottai,1621,437.67
OD1570,Sudha,Oil & Masala,Spices,Krishnagiri,1925,827.75
OD1571,Esther,Oil & Masala,Edible Oil & Ghee,Kanyakumari,1566,657.72
OD1572,Akash,Bakery,Breads & Buns,Tenkasi,832,208
OD1573,Willams,Fruits & Veggies,Organic Fruits,Krishnagiri,824,123.6
OD1574,Veronica,Food Grains,Rice,Kanyakumari,575,247.25
OD1575,Esther,"Eggs, Meat & Fish",Mutton,Namakkal,2224,511.52
OD1576,Roshan,Oil & Masala,Edible Oil & Ghee,Namakkal,1153,230.6
OD1577,Arvind,Oil & Masala,Edible Oil & Ghee,Ooty,1139,136.68
OD1578,Malik,Bakery,Biscuits,Pudukottai,1168,58.4
OD1579,Sudha,Beverages,Soft Drinks,Ramanadhapuram,2491,548.02
OD1580,Vidya,Food Grains,Dals & Pulses,Cumbum,1257,565.65
OD1581,Vidya,Food Grains,Rice,Pudukottai,1314,118.26
OD1582,Alan,Fruits & Veggies,Fresh Vegetables,Namakkal,1213,145.56
OD1583,Ram,Snacks,Noodles,Ooty,2369,615.94
OD1584,Ravi,Fruits & Veggies,Fresh Fruits,Kanyakumari,2068,434.28
OD1585,Arutra,Food Grains,Atta & Flour,Pudukottai,1020,163.2
OD1586,Peer,Snacks,Noodles,Vellore,1474,397.98
OD1587,Arutra,Fruits & Veggies,Fresh Fruits,Nagercoil,1599,399.75
OD1588,James,Oil & Masala,Masalas,Chennai,1159,278.16
OD1589,Amy,Oil & Masala,Masalas,Chennai,1975,829.5
OD1590,Sheeba,Fruits & Veggies,Fresh Fruits,Salem,1333,213.28
OD1591,Yusuf,Fruits & Veggies,Organic Fruits,Namakkal,512,92.16
OD1592,Shah,Beverages,Soft Drinks,Namakkal,1125,202.5
OD1593,Veena,Snacks,Noodles,Namakkal,822,246.6
OD1594,Jonas,Beverages,Soft Drinks,Bodi,1354,514.52
OD1595,James,"Eggs, Meat & Fish",Fish,Chennai,1445,621.35
OD1596,Arutra,Beverages,Soft Drinks,Cumbum,2024,809.6
OD1597,Peer,Bakery,Biscuits,Karur,1823,674.51
OD1598,Jackson,Bakery,Cakes,Ooty,1118,290.68
OD1599,Rumaiza,Beverages,Soft Drinks,Vellore,2153,839.67
OD1600,Veronica,Snacks,Chocolates,Chennai,1121,257.83
OD1601,Aditi,"Eggs, Meat & Fish",Eggs,Perambalur,1905,819.15
OD1602,Sharon,Bakery,Breads & Buns,Karur,1592,525.36
OD1603,Veronica,Bakery,Cakes,Salem,2175,891.75
OD1604,Malik,Food Grains,Organic Staples,Dindigul,1586,269.62
OD1605,Surya,"Eggs, Meat & Fish",Fish,Cumbum,2139,513.36
OD1606,Krithika,Oil & Masala,Edible Oil & Ghee,Nagercoil,519,41.52
OD1607,Ridhesh,Food Grains,Organic Staples,Ramanadhapuram,530,190.8
OD1608,Malik,Bakery,Cakes,Krishnagiri,2134,128.04
OD1609,Akash,Bakery,Biscuits,Coimbatore,1907,247.91
OD1610,Arutra,Bakery,Breads & Buns,Trichy,1269,558.36
OD1611,Vince,Bakery,Breads & Buns,Nagercoil,1785,642.6
OD1612,Komal,Oil & Masala,Masalas,Tenkasi,2317,1042.65
OD1613,Verma,Oil & Masala,Spices,Krishnagiri,1510,151
OD1614,Jonas,Snacks,Chocolates,Tenkasi,1729,708.89
OD1615,Veronica,Food Grains,Dals & Pulses,Namakkal,1069,203.11
OD1616,Hussain,Beverages,Health Drinks,Theni,987,227.01
OD1617,Verma,Snacks,Cookies,Karur,1318,579.92
OD1618,Aditi,Bakery,Biscuits,Viluppuram,2007,501.75
OD1619,Ridhesh,Snacks,Noodles,Viluppuram,1075,408.5
OD1620,Sharon,Bakery,Cakes,Kanyakumari,1399,587.58
OD1621,Amrish,"Eggs, Meat & Fish",Chicken,Trichy,2232,870.48
OD1622,Krithika,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2259,135.54
OD1623,Amrish,Beverages,Health Drinks,Madurai,1485,163.35
OD1624,Ramesh,Fruits & Veggies,Organic Fruits,Karur,711,255.96
OD1625,Sudha,Snacks,Cookies,Trichy,1217,389.44
OD1626,Esther,Fruits & Veggies,Fresh Vegetables,Theni,755,256.7
OD1627,Arutra,Bakery,Biscuits,Kanyakumari,1864,428.72
OD1628,Jonas,Oil & Masala,Masalas,Kanyakumari,1255,539.65
OD1629,Haseena,Snacks,Cookies,Ooty,1236,432.6
OD1630,Sudeep,Oil & Masala,Edible Oil & Ghee,Virudhunagar,1975,177.75
OD1631,Vince,Beverages,Soft Drinks,Ramanadhapuram,2224,978.56
OD1632,Willams,Oil & Masala,Edible Oil & Ghee,Nagercoil,2227,133.62
OD1633,Surya,Snacks,Cookies,Nagercoil,758,257.72
OD1634,Surya,Fruits & Veggies,Fresh Fruits,Virudhunagar,2059,905.96
OD1635,James,Snacks,Cookies,Tenkasi,995,447.75
OD1636,Sudha,Oil & Masala,Masalas,Karur,2101,735.35
OD1637,Kumar,Fruits & Veggies,Fresh Fruits,Krishnagiri,1382,234.94
OD1638,Arutra,Oil & Masala,Masalas,Virudhunagar,1095,109.5
OD1639,Amy,Food Grains,Organic Staples,Theni,760,114
OD1640,Peer,Fruits & Veggies,Organic Vegetables,Namakkal,959,402.78
OD1641,Jonas,Fruits & Veggies,Organic Fruits,Tenkasi,811,194.64
OD1642,Ram,Beverages,Soft Drinks,Coimbatore,1368,615.6
OD1643,Shah,Bakery,Breads & Buns,Pudukottai,1177,506.11
OD1644,Akash,Bakery,Biscuits,Nagercoil,632,151.68
OD1645,Sharon,Snacks,Cookies,Tenkasi,722,238.26
OD1646,Amrish,"Eggs, Meat & Fish",Fish,Ooty,865,190.3
OD1647,Shah,Bakery,Biscuits,Ramanadhapuram,2018,423.78
OD1648,Veena,Food Grains,Dals & Pulses,Trichy,669,100.35
OD1649,Muneer,Snacks,Cookies,Perambalur,2038,366.84
OD1650,Rumaiza,Bakery,Cakes,Karur,1998,219.78
OD1651,Peer,Oil & Masala,Edible Oil & Ghee,Vellore,2365,733.15
OD1652,Sundar,Food Grains,Organic Staples,Dindigul,980,245
OD1653,Sheeba,"Eggs, Meat & Fish",Fish,Coimbatore,1705,136.4
OD1654,Harish,Fruits & Veggies,Organic Fruits,Madurai,1350,283.5
OD1655,Arvind,Beverages,Health Drinks,Chennai,1312,524.8
OD1656,Ramesh,Bakery,Biscuits,Tirunelveli,1602,656.82
OD1657,Jonas,Food Grains,Organic Staples,Theni,1471,176.52
OD1658,Veronica,Fruits & Veggies,Fresh Vegetables,Virudhunagar,826,90.86
OD1659,Esther,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2349,845.64
OD1660,Suresh,Fruits & Veggies,Organic Vegetables,Cumbum,1489,223.35
OD1661,Rumaiza,Food Grains,Atta & Flour,Dindigul,1919,537.32
OD1662,Peer,Beverages,Health Drinks,Perambalur,1954,820.68
OD1663,Haseena,Bakery,Biscuits,Coimbatore,1367,123.03
OD1664,Aditi,Beverages,Soft Drinks,Coimbatore,1102,407.74
OD1665,Alan,Fruits & Veggies,Organic Vegetables,Bodi,630,226.8
OD1666,Roshan,Oil & Masala,Edible Oil & Ghee,Pudukottai,573,183.36
OD1667,Surya,Beverages,Health Drinks,Namakkal,2185,218.5
OD1668,Sharon,Bakery,Breads & Buns,Perambalur,589,229.71
OD1669,Suresh,Oil & Masala,Masalas,Salem,1585,95.1
OD1670,Amrish,Fruits & Veggies,Fresh Fruits,Vellore,1330,518.7
OD1671,Alan,Food Grains,Organic Staples,Cumbum,1624,519.68
OD1672,Kumar,Beverages,Health Drinks,Kanyakumari,2140,791.8
OD1673,Shah,Bakery,Breads & Buns,Ramanadhapuram,1490,253.3
OD1674,Muneer,"Eggs, Meat & Fish",Mutton,Virudhunagar,1801,342.19
OD1675,Willams,Snacks,Cookies,Karur,2019,706.65
OD1676,Rumaiza,Fruits & Veggies,Organic Fruits,Tenkasi,2344,421.92
OD1677,Alan,Bakery,Breads & Buns,Kanyakumari,1903,437.69
OD1678,Veronica,Fruits & Veggies,Fresh Vegetables,Theni,2308,207.72
OD1679,James,"Eggs, Meat & Fish",Chicken,Vellore,989,197.8
OD1680,Harish,Food Grains,Dals & Pulses,Theni,859,377.96
OD1681,Krithika,Fruits & Veggies,Organic Fruits,Vellore,635,69.85
OD1682,Adavan,Snacks,Noodles,Perambalur,1866,653.1
OD1683,Ram,Snacks,Cookies,Tenkasi,2027,385.13
OD1684,Willams,Bakery,Breads & Buns,Tenkasi,2246,539.04
OD1685,Ram,Fruits & Veggies,Organic Fruits,Pudukottai,1579,189.48
OD1686,Arvind,Food Grains,Atta & Flour,Chennai,1270,317.5
OD1687,Adavan,Oil & Masala,Masalas,Ooty,1267,177.38
OD1688,Sudeep,Beverages,Health Drinks,Namakkal,1458,626.94
OD1689,Sharon,"Eggs, Meat & Fish",Chicken,Nagercoil,750,75
OD1690,Rumaiza,Fruits & Veggies,Organic Vegetables,Trichy,843,252.9
OD1691,Yusuf,Beverages,Soft Drinks,Dharmapuri,1213,145.56
OD1692,Yusuf,Oil & Masala,Spices,Pudukottai,2019,383.61
OD1693,Komal,Food Grains,Dals & Pulses,Ramanadhapuram,573,148.98
OD1694,Jackson,Oil & Masala,Masalas,Tenkasi,791,348.04
OD1695,Muneer,Oil & Masala,Edible Oil & Ghee,Theni,2108,210.8
OD1696,Surya,Oil & Masala,Masalas,Ramanadhapuram,769,322.98
OD1697,Krithika,"Eggs, Meat & Fish",Fish,Ooty,2064,495.36
OD1698,Jonas,Oil & Masala,Edible Oil & Ghee,Viluppuram,2451,1004.91
OD1699,Shree,Snacks,Cookies,Virudhunagar,2241,268.92
OD1700,Haseena,"Eggs, Meat & Fish",Fish,Tirunelveli,1072,343.04
OD1701,Arvind,Snacks,Cookies,Virudhunagar,679,258.02
OD1702,Sabeela,Oil & Masala,Spices,Perambalur,2278,318.92
OD1703,Ravi,"Eggs, Meat & Fish",Chicken,Dindigul,1170,105.3
OD1704,Ganesh,Bakery,Breads & Buns,Theni,856,111.28
OD1705,Verma,Oil & Masala,Edible Oil & Ghee,Krishnagiri,519,98.61
OD1706,Vinne,Snacks,Noodles,Chennai,815,203.75
OD1707,Ram,Beverages,Health Drinks,Ooty,1831,457.75
OD1708,Shah,Snacks,Cookies,Pudukottai,2207,132.42
OD1709,Verma,Bakery,Breads & Buns,Trichy,1050,136.5
OD1710,Ridhesh,"Eggs, Meat & Fish",Fish,Cumbum,973,379.47
OD1711,Malik,Fruits & Veggies,Fresh Vegetables,Perambalur,1624,422.24
OD1712,Haseena,Snacks,Cookies,Krishnagiri,1660,730.4
OD1713,Sundar,Snacks,Chocolates,Perambalur,993,287.97
OD1714,Ramesh,"Eggs, Meat & Fish",Eggs,Virudhunagar,2309,831.24
OD1715,Sharon,Fruits & Veggies,Fresh Fruits,Salem,1959,313.44
OD1716,Arvind,Snacks,Noodles,Vellore,2276,955.92
OD1717,Sudha,Fruits & Veggies,Fresh Fruits,Karur,1438,359.5
OD1718,Suresh,Beverages,Soft Drinks,Theni,603,168.84
OD1719,Ram,Beverages,Health Drinks,Theni,995,338.3
OD1720,Shree,Bakery,Breads & Buns,Chennai,1054,179.18
OD1721,Shree,Food Grains,Organic Staples,Karur,1532,505.56
OD1722,Harish,"Eggs, Meat & Fish",Eggs,Krishnagiri,1896,853.2
OD1723,Amrish,Oil & Masala,Masalas,Theni,758,189.5
OD1724,Roshan,Oil & Masala,Spices,Cumbum,1321,475.56
OD1725,Alan,Fruits & Veggies,Fresh Vegetables,Chennai,1559,155.9
OD1726,Mathew,Fruits & Veggies,Fresh Fruits,Bodi,2450,784
OD1727,Arvind,Oil & Masala,Masalas,Kanyakumari,988,424.84
OD1728,Hafiz,Snacks,Noodles,Cumbum,1998,539.46
OD1729,Kumar,Oil & Masala,Spices,Dharmapuri,1813,416.99
OD1730,Jackson,Snacks,Cookies,Theni,1046,397.48
OD1731,Haseena,Oil & Masala,Masalas,Pudukottai,940,394.8
OD1732,Willams,Food Grains,Rice,Virudhunagar,604,36.24
OD1733,Ridhesh,"Eggs, Meat & Fish",Mutton,Coimbatore,536,176.88
OD1734,Veronica,Oil & Masala,Masalas,Theni,1572,298.68
OD1735,Rumaiza,"Eggs, Meat & Fish",Eggs,Coimbatore,2311,993.73
OD1736,Sundar,Snacks,Cookies,Tenkasi,895,187.95
OD1737,Sheeba,Snacks,Cookies,Tirunelveli,932,65.24
OD1738,Jonas,Beverages,Soft Drinks,Pudukottai,685,68.5
OD1739,Esther,Beverages,Health Drinks,Viluppuram,826,371.7
OD1740,Adavan,Beverages,Health Drinks,Tirunelveli,815,171.15
OD1741,Aditi,Oil & Masala,Edible Oil & Ghee,Tirunelveli,1659,613.83
OD1742,Jackson,Food Grains,Organic Staples,Pudukottai,2070,455.4
OD1743,Willams,Beverages,Health Drinks,Salem,2386,143.16
OD1744,Hafiz,Oil & Masala,Masalas,Tirunelveli,2384,715.2
OD1745,Anu,Beverages,Soft Drinks,Trichy,2010,402
OD1746,Sudha,Snacks,Chocolates,Cumbum,673,174.98
OD1747,Ganesh,"Eggs, Meat & Fish",Mutton,Trichy,2003,220.33
OD1748,Verma,Snacks,Noodles,Kanyakumari,1087,141.31
OD1749,Veronica,Snacks,Cookies,Chennai,1895,549.55
OD1750,Muneer,Oil & Masala,Masalas,Madurai,2132,255.84
OD1751,Sheeba,Snacks,Noodles,Salem,2116,592.48
OD1752,Haseena,"Eggs, Meat & Fish",Eggs,Kanyakumari,2380,190.4
OD1753,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,1646,510.26
OD1754,Shree,Snacks,Noodles,Perambalur,1917,230.04
OD1755,Arvind,Food Grains,Dals & Pulses,Tirunelveli,2122,742.7
OD1756,Aditi,Bakery,Breads & Buns,Ramanadhapuram,1688,286.96
OD1757,Amrish,Fruits & Veggies,Fresh Fruits,Bodi,2123,891.66
OD1758,Sharon,"Eggs, Meat & Fish",Fish,Salem,1860,818.4
OD1759,Harish,Food Grains,Organic Staples,Chennai,755,226.5
OD1760,Roshan,Fruits & Veggies,Fresh Fruits,Ooty,1184,106.56
OD1761,Amrish,Bakery,Breads & Buns,Cumbum,2398,599.5
OD1762,Suresh,Food Grains,Rice,Kanyakumari,962,355.94
OD1763,Shree,Food Grains,Rice,Ramanadhapuram,1052,473.4
OD1764,Sudha,Food Grains,Dals & Pulses,Tenkasi,1907,419.54
OD1765,Sheeba,"Eggs, Meat & Fish",Chicken,Pudukottai,1095,153.3
OD1766,Amrish,Snacks,Chocolates,Pudukottai,1997,319.52
OD1767,Ramesh,Snacks,Cookies,Madurai,885,141.6
OD1768,Ganesh,Bakery,Breads & Buns,Pudukottai,2395,1053.8
OD1769,Arvind,Food Grains,Dals & Pulses,Pudukottai,993,377.34
OD1770,Sheeba,Bakery,Biscuits,Nagercoil,1275,484.5
OD1771,Sundar,Oil & Masala,Masalas,Salem,1797,521.13
OD1772,Ganesh,Beverages,Health Drinks,Bodi,732,314.76
OD1773,Roshan,Food Grains,Rice,Perambalur,2069,806.91
OD1774,Harish,Snacks,Chocolates,Madurai,2230,825.1
OD1775,Komal,Food Grains,Atta & Flour,Madurai,2120,318
OD1776,Arvind,"Eggs, Meat & Fish",Eggs,Chennai,1862,521.36
OD1777,Shah,Bakery,Cakes,Vellore,1352,554.32
OD1778,Shah,Bakery,Breads & Buns,Namakkal,892,205.16
OD1779,Kumar,Beverages,Soft Drinks,Theni,1908,419.76
OD1780,Malik,Bakery,Biscuits,Coimbatore,1834,476.84
OD1781,Ramesh,Bakery,Cakes,Ramanadhapuram,1636,130.88
OD1782,Verma,Food Grains,Rice,Krishnagiri,708,318.6
OD1783,Hafiz,Beverages,Health Drinks,Coimbatore,1014,182.52
OD1784,Aditi,Beverages,Health Drinks,Kanyakumari,2000,880
OD1785,Sundar,Beverages,Health Drinks,Dindigul,1061,360.74
OD1786,Yadav,Fruits & Veggies,Fresh Fruits,Kanyakumari,1827,694.26
OD1787,Arvind,Bakery,Cakes,Karur,1314,210.24
OD1788,Sundar,Snacks,Chocolates,Ooty,992,158.72
OD1789,Muneer,Fruits & Veggies,Fresh Fruits,Theni,824,107.12
OD1790,Willams,Fruits & Veggies,Fresh Vegetables,Dharmapuri,863,207.12
OD1791,Ganesh,Snacks,Noodles,Theni,2398,263.78
OD1792,Ganesh,Oil & Masala,Masalas,Viluppuram,1859,446.16
OD1793,Hafiz,Bakery,Cakes,Coimbatore,955,296.05
OD1794,Amrish,Bakery,Biscuits,Karur,2101,819.39
OD1795,Ram,Food Grains,Atta & Flour,Pudukottai,2359,518.98
OD1796,Vince,"Eggs, Meat & Fish",Mutton,Dharmapuri,991,297.3
OD1797,Amrish,Food Grains,Atta & Flour,Pudukottai,1713,753.72
OD1798,Roshan,Bakery,Breads & Buns,Viluppuram,1341,482.76
OD1799,Willams,"Eggs, Meat & Fish",Mutton,Kanyakumari,2477,495.4
OD1800,Sundar,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2494,847.96
OD1801,Haseena,Food Grains,Dals & Pulses,Salem,1857,631.38
OD1802,Ravi,Beverages,Soft Drinks,Chennai,1364,409.2
OD1803,Anu,Beverages,Health Drinks,Nagercoil,1201,312.26
OD1804,Mathew,Bakery,Breads & Buns,Ooty,1027,236.21
OD1805,Ridhesh,Bakery,Cakes,Pudukottai,1147,344.1
OD1806,Ridhesh,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,1757,140.56
OD1807,Surya,Snacks,Chocolates,Cumbum,1143,137.16
OD1808,Esther,Bakery,Biscuits,Trichy,2429,1093.05
OD1809,Malik,Beverages,Health Drinks,Madurai,2190,700.8
OD1810,Roshan,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2168,238.48
OD1811,Akash,Bakery,Breads & Buns,Kanyakumari,2073,642.63
OD1812,Surya,Beverages,Health Drinks,Tenkasi,1554,295.26
OD1813,Mathew,Bakery,Biscuits,Tenkasi,1641,180.51
OD1814,Sabeela,Fruits & Veggies,Organic Vegetables,Kanyakumari,1273,165.49
OD1815,Malik,Oil & Masala,Spices,Trichy,879,307.65
OD1816,Verma,Snacks,Noodles,Virudhunagar,913,155.21
OD1817,Veena,"Eggs, Meat & Fish",Mutton,Perambalur,976,409.92
OD1818,Krithika,Fruits & Veggies,Fresh Vegetables,Cumbum,1105,198.9
